文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_265.cnf,SAT,SAT,6.79,9920.23,0.02,9910.29,6.76,9.95,892,892,717,717
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_267.cnf,SAT,SAT,8.08,22805.73,0.05,22788.93,8.03,16.80,1314,2007,1072,1634
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_269.cnf,SAT,SAT,5.28,4713.89,0.01,4707.37,5.27,6.52,366,366,306,306
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_27.cnf,SAT,SAT,6.90,10318.52,0.03,10308.76,6.88,9.76,888,888,745,745
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_272.cnf,SAT,SAT,8.37,23501.77,0.05,23484.79,8.32,16.98,1588,2015,1187,1498
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_274.cnf,SAT,SAT,5.58,5678.47,0.01,5671.27,5.57,7.20,529,529,471,471
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_275.cnf,SAT,SAT,9.09,33472.92,0.05,33445.96,9.04,26.95,1514,3053,1202,2433
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_277.cnf,SAT,SAT,6.96,11696.60,0.03,11685.95,6.93,10.64,1046,1046,906,906
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_278.cnf,SAT,SAT,4.13,4.46,0.00,0.00,4.13,4.46,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_279.cnf,SAT,SAT,4.85,2187.48,0.01,2182.09,4.84,5.38,186,186,147,147
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_28.cnf,SAT,SAT,4.50,1105.81,0.00,1100.74,4.50,5.07,99,99,70,70
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_280.cnf,SAT,SAT,5.99,7099.93,0.02,7091.83,5.97,8.10,671,671,558,558
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_281.cnf,SAT,SAT,7.10,15110.56,0.03,15099.62,7.07,10.94,1269,1269,784,784
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_283.cnf,SAT,SAT,5.21,3762.35,0.01,3756.20,5.20,6.15,349,349,298,298
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_285.cnf,SAT,SAT,5.92,6388.18,0.02,6380.51,5.91,7.67,584,584,447,447
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_288.cnf,SAT,SAT,6.66,13567.16,0.03,13557.13,6.63,10.03,1236,1236,711,711
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_289.cnf,SAT,SAT,4.29,1658.67,0.01,1653.76,4.29,4.90,140,140,104,104
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_29.cnf,SAT,SAT,7.50,11719.77,0.03,11708.55,7.47,11.22,1101,1101,947,947
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_290.cnf,SAT,SAT,5.02,1292.23,0.00,1287.46,5.01,4.77,101,101,71,71
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_292.cnf,SAT,SAT,5.24,3639.48,0.01,3632.88,5.23,6.60,331,331,291,291
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_294.cnf,SAT,SAT,4.90,3285.36,0.01,3279.42,4.89,5.94,278,278,232,232
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_296.cnf,SAT,SAT,5.40,6960.31,0.02,6953.12,5.38,7.19,615,615,521,521
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_298.cnf,SAT,SAT,7.39,14868.13,0.04,14856.50,7.35,11.63,1382,1382,786,786
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_299.cnf,SAT,SAT,5.74,7612.08,0.02,7604.26,5.72,7.82,660,660,586,586
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_30.cnf,SAT,SAT,4.19,2006.53,0.01,2001.66,4.18,4.86,177,177,110,110
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_300.cnf,SAT,SAT,11.09,30127.19,0.08,30103.26,11.01,23.93,2164,2709,1873,2280
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_301.cnf,SAT,SAT,5.08,5410.10,0.01,5403.61,5.07,6.48,453,453,318,318
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_303.cnf,SAT,SAT,3.67,356.82,0.00,352.82,3.67,4.00,25,25,2,2
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_304.cnf,SAT,SAT,10.58,26060.48,0.07,26039.50,10.51,20.98,2008,2285,1762,1938
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_305.cnf,SAT,SAT,4.75,2850.48,0.01,2844.75,4.74,5.73,249,249,166,166
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_306.cnf,SAT,SAT,5.48,5797.67,0.01,5790.54,5.47,7.13,518,518,415,415
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_308.cnf,SAT,SAT,5.51,4836.40,0.01,4829.33,5.49,7.08,436,436,366,366
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_309.cnf,SAT,SAT,4.88,2883.96,0.01,2878.14,4.87,5.82,267,267,198,198
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_31.cnf,SAT,SAT,6.60,7353.98,0.02,7346.00,6.58,7.98,669,669,514,514
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_310.cnf,SAT,SAT,5.35,4207.48,0.01,4201.07,5.34,6.41,353,353,292,292
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_312.cnf,SAT,SAT,6.61,9500.93,0.02,9491.97,6.59,8.96,821,821,686,686
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_313.cnf,SAT,SAT,4.18,796.45,0.00,791.85,4.18,4.60,67,67,37,37
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_314.cnf,SAT,SAT,6.40,9150.31,0.02,9141.55,6.37,8.76,790,790,686,686
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_315.cnf,SAT,SAT,5.39,6105.68,0.02,6098.60,5.37,7.08,558,558,436,436
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_316.cnf,SAT,SAT,5.85,6677.29,0.02,6669.57,5.84,7.73,573,573,449,449
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_317.cnf,SAT,SAT,4.17,601.45,0.00,596.73,4.17,4.71,49,49,23,23
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_318.cnf,SAT,SAT,7.11,16185.32,0.04,16173.81,7.07,11.51,1452,1452,853,853
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_319.cnf,SAT,SAT,4.77,2270.45,0.01,2265.00,4.76,5.45,209,209,116,116
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_322.cnf,SAT,SAT,4.16,896.14,0.00,891.55,4.16,4.60,74,74,41,41
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_323.cnf,SAT,SAT,5.19,3513.30,0.01,3507.03,5.18,6.27,308,308,250,250
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_325.cnf,SAT,SAT,5.69,7219.00,0.02,7211.38,5.67,7.62,608,608,397,397
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_326.cnf,SAT,SAT,6.52,5309.28,0.02,5302.68,6.50,6.60,449,449,295,295
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_328.cnf,SAT,SAT,5.79,5875.56,0.02,5868.13,5.77,7.43,541,541,447,447
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_329.cnf,SAT,SAT,5.61,6845.92,0.02,6838.12,5.59,7.80,636,636,533,533
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_33.cnf,SAT,SAT,3.95,996.30,0.00,991.84,3.95,4.46,71,71,50,50
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_330.cnf,SAT,SAT,5.76,6122.97,0.02,6115.29,5.74,7.67,542,542,464,464
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_331.cnf,SAT,SAT,7.85,11966.67,0.03,11955.14,7.82,11.53,1102,1102,919,919
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_332.cnf,SAT,SAT,4.57,3449.09,0.01,3443.21,4.56,5.87,310,310,225,225
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_333.cnf,SAT,SAT,8.45,32119.42,0.04,32096.10,8.41,23.32,1341,2579,1127,2178
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_334.cnf,SAT,SAT,6.13,10575.36,0.03,10566.38,6.11,8.98,916,916,635,635
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_335.cnf,SAT,SAT,5.97,8563.53,0.02,8555.02,5.95,8.51,786,786,581,581
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_338.cnf,SAT,SAT,5.10,3515.61,0.02,3509.46,5.08,6.15,329,329,262,262
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_339.cnf,SAT,SAT,7.30,12635.84,0.03,12625.29,7.27,10.56,1124,1124,799,799
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_34.cnf,SAT,SAT,6.16,8610.95,0.02,8602.25,6.14,8.70,761,761,556,556
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_340.cnf,SAT,SAT,4.50,3021.33,0.01,3016.29,4.49,5.04,269,269,214,214
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_341.cnf,SAT,SAT,4.84,2928.13,0.01,2922.39,4.83,5.75,258,258,186,186
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_342.cnf,SAT,SAT,4.26,511.34,0.00,506.96,4.25,4.38,37,37,23,23
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_343.cnf,SAT,SAT,6.05,5729.72,0.01,5721.96,6.03,7.76,516,516,453,453
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_346.cnf,SAT,SAT,5.19,1102.80,0.00,1098.15,5.19,4.65,98,98,69,69
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_348.cnf,SAT,SAT,8.01,11795.36,0.03,11784.33,7.98,11.03,1012,1012,875,875
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_349.cnf,SAT,SAT,4.53,625.65,0.00,621.01,4.52,4.64,49,49,17,17
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_35.cnf,SAT,SAT,7.45,13046.41,0.03,13035.11,7.41,11.30,1151,1151,925,925
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_350.cnf,SAT,SAT,7.01,11888.76,0.03,11878.56,6.98,10.21,1111,1111,869,869
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_355.cnf,SAT,SAT,6.72,5490.85,0.01,5484.31,6.70,6.54,451,451,280,280
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_356.cnf,SAT,SAT,10.92,28736.61,0.08,28715.79,10.85,20.82,1997,2447,1626,1953
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_357.cnf,SAT,SAT,6.98,10725.46,0.03,10715.36,6.96,10.10,962,962,804,804
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_358.cnf,SAT,SAT,5.68,10545.68,0.02,10537.28,5.66,8.40,902,902,450,450
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_359.cnf,SAT,SAT,5.72,7573.81,0.02,7566.15,5.71,7.66,659,659,368,368
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_36.cnf,SAT,SAT,6.00,6825.20,0.02,6817.20,5.98,7.99,620,620,527,527
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_360.cnf,SAT,SAT,4.74,2363.44,0.01,2358.04,4.74,5.40,190,190,137,137
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_361.cnf,SAT,SAT,9.40,33732.11,0.07,33708.33,9.33,23.78,1980,2910,1504,2247
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_362.cnf,SAT,SAT,4.65,1633.11,0.00,1628.25,4.65,4.86,131,131,77,77
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_363.cnf,SAT,SAT,6.12,8331.75,0.02,8323.46,6.10,8.29,728,728,526,526
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_366.cnf,SAT,SAT,4.83,779.35,0.00,774.25,4.83,5.10,64,64,36,36
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_367.cnf,SAT,SAT,5.46,4612.68,0.01,4605.93,5.44,6.75,382,382,337,337
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_368.cnf,SAT,SAT,7.04,7256.53,0.02,7248.24,7.02,8.28,666,666,508,508
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_369.cnf,SAT,SAT,6.27,9372.02,0.02,9363.09,6.25,8.93,802,802,661,661
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_370.cnf,SAT,SAT,4.40,995.77,0.00,990.99,4.40,4.78,86,86,43,43
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_371.cnf,SAT,SAT,4.94,3935.64,0.01,3929.72,4.93,5.92,344,344,238,238
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_372.cnf,SAT,SAT,5.51,4617.76,0.01,4610.79,5.50,6.97,389,389,318,318
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_373.cnf,SAT,SAT,5.65,7541.34,0.02,7533.63,5.64,7.71,623,623,485,485
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_374.cnf,SAT,SAT,4.82,3745.63,0.01,3739.73,4.81,5.90,313,313,266,266
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_376.cnf,SAT,SAT,4.36,488.45,0.00,483.81,4.36,4.64,30,30,5,5
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_378.cnf,SAT,SAT,4.77,2069.14,0.01,2063.56,4.76,5.58,189,189,137,137
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_38.cnf,SAT,SAT,5.11,2968.05,0.01,2961.92,5.10,6.14,253,253,201,201
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_380.cnf,SAT,SAT,4.57,1578.71,0.00,1573.63,4.57,5.08,133,133,73,73
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_381.cnf,SAT,SAT,7.30,10293.40,0.03,10283.20,7.27,10.20,941,941,818,818
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_382.cnf,SAT,SAT,7.18,12330.77,0.07,12319.98,7.11,10.80,1065,1065,838,838
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_383.cnf,SAT,SAT,7.05,15168.39,0.04,15157.38,7.02,11.01,1386,1386,814,814
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_384.cnf,SAT,SAT,7.41,11979.50,0.03,11968.61,7.38,10.89,989,989,845,845
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_385.cnf,SAT,SAT,6.13,7191.02,0.02,7183.26,6.12,7.76,605,605,428,428
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_386.cnf,SAT,SAT,4.46,2170.26,0.01,2164.71,4.46,5.55,199,199,155,155
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_387.cnf,SAT,SAT,4.42,1656.13,0.00,1651.22,4.41,4.91,131,131,80,80
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_389.cnf,SAT,SAT,4.22,761.37,0.00,756.67,4.22,4.70,52,52,16,16
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_39.cnf,SAT,SAT,6.54,10689.96,0.03,10680.33,6.51,9.63,929,929,755,755
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_390.cnf,SAT,SAT,7.84,16779.93,0.05,16767.17,7.79,12.76,1434,1434,962,962
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_392.cnf,SAT,SAT,6.03,6250.34,0.02,6242.53,6.01,7.82,578,578,483,483
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_393.cnf,SAT,SAT,6.69,13208.40,0.03,13198.33,6.67,10.07,1068,1068,861,861
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_394.cnf,SAT,SAT,11.07,22982.42,0.07,22964.83,11.00,17.59,2179,2034,1865,1674
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_396.cnf,SAT,SAT,4.98,4968.66,0.01,4961.95,4.97,6.71,464,464,416,416
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_398.cnf,SAT,SAT,4.98,4769.71,0.01,4763.42,4.97,6.29,407,407,344,344
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_399.cnf,SAT,SAT,6.58,9100.74,0.02,9091.64,6.55,9.10,858,858,595,595
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_4.cnf,SAT,SAT,6.56,8917.42,0.02,8908.34,6.54,9.08,814,814,681,681
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_400.cnf,SAT,SAT,5.59,11237.34,0.03,11228.87,5.57,8.47,984,984,550,550
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_401.cnf,SAT,SAT,5.59,5526.65,0.01,5519.54,5.57,7.11,493,493,411,411
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_402.cnf,SAT,SAT,6.95,14747.18,0.04,14736.02,6.91,11.16,1339,1339,756,756
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_404.cnf,SAT,SAT,4.51,1838.27,0.00,1833.02,4.51,5.24,159,159,130,130
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_405.cnf,SAT,SAT,4.73,1807.10,0.00,1801.74,4.72,5.36,169,169,106,106
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_407.cnf,SAT,SAT,6.40,10937.83,0.02,10928.28,6.37,9.55,873,873,708,708
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_408.cnf,SAT,SAT,4.36,666.08,0.00,661.33,4.36,4.75,43,43,14,14
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_409.cnf,SAT,SAT,5.67,3307.25,0.01,3301.18,5.67,6.07,289,289,243,243
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_410.cnf,SAT,SAT,5.18,5002.18,0.01,4995.36,5.17,6.82,405,405,261,261
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_411.cnf,SAT,SAT,6.01,5352.14,0.01,5344.30,6.00,7.84,496,496,379,379
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_413.cnf,SAT,SAT,12.38,44815.03,0.09,44779.17,12.30,35.86,2555,3867,2213,3203
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_414.cnf,SAT,SAT,4.29,517.78,0.00,513.27,4.29,4.51,39,39,6,6
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_415.cnf,SAT,SAT,5.64,3797.03,0.01,3790.66,5.63,6.37,325,325,209,209
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_416.cnf,SAT,SAT,5.65,8211.23,0.02,8203.49,5.63,7.74,682,682,473,473
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_417.cnf,SAT,SAT,6.59,8442.31,0.02,8433.31,6.57,9.00,780,780,622,622
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_418.cnf,SAT,SAT,6.15,11137.45,0.03,11128.14,6.13,9.31,928,928,636,636
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_420.cnf,SAT,SAT,6.64,11129.80,0.04,11120.33,6.60,9.46,978,978,598,598
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_421.cnf,SAT,SAT,4.16,976.40,0.00,971.95,4.16,4.45,65,65,44,44
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_422.cnf,SAT,SAT,4.74,2729.22,0.01,2723.81,4.73,5.41,237,237,183,183
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_423.cnf,SAT,SAT,4.14,706.06,0.00,701.59,4.14,4.47,54,54,39,39
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_425.cnf,SAT,SAT,4.41,1988.49,0.01,1983.26,4.41,5.23,174,174,116,116
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_426.cnf,SAT,SAT,6.84,10269.17,0.03,10259.13,6.81,10.04,932,932,745,745
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_427.cnf,SAT,SAT,5.67,7476.40,0.02,7468.50,5.65,7.90,696,696,487,487
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_429.cnf,SAT,SAT,5.75,8551.57,0.02,8543.17,5.73,8.40,742,742,647,647
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_43.cnf,SAT,SAT,4.19,883.27,0.00,878.71,4.18,4.56,78,78,37,37
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_430.cnf,SAT,SAT,5.04,2539.35,0.01,2533.37,5.04,5.98,224,224,168,168
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_434.cnf,SAT,SAT,6.41,11345.07,0.03,11334.89,6.38,10.18,1058,1058,772,772
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_435.cnf,SAT,SAT,7.33,13537.36,0.03,13526.28,7.30,11.08,1115,1115,841,841
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_436.cnf,SAT,SAT,5.03,1628.14,0.00,1622.76,5.03,5.38,136,136,91,91
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_437.cnf,SAT,SAT,4.40,840.72,0.00,835.93,4.40,4.80,60,60,36,36
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_438.cnf,SAT,SAT,6.60,8822.60,0.02,8813.60,6.57,9.00,795,795,676,676
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_439.cnf,SAT,SAT,5.01,2593.76,0.01,2587.99,5.00,5.77,212,212,165,165
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_44.cnf,SAT,SAT,6.21,8852.89,0.02,8843.94,6.18,8.95,758,758,629,629
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_440.cnf,SAT,SAT,9.43,13000.27,0.06,12988.27,9.37,11.99,1669,1197,1423,1003
